text,tokoh,date
LOL DARI MANA ITU EDITAN AI JELAS JELAS ITU VIDIO ASLI BISA BEDAKAN GA SI ASLI ATAU PALSU UDAH GEDE,Sri Mulyani Indrawati,2025-09-06T04:18:01Z
Aku pulak emosi dengar menteri ni kata guru beban negara. Tanpa guru xkan ada generasi pemikir yang akan memajukan negara indonesia. Adoiii ada pulak memteri mentality macam ni,Sri Mulyani Indrawati,2025-09-06T00:46:41Z
HOAX ?,Sri Mulyani Indrawati,2025-09-05T22:03:52Z
iyaa ternyata itu AI.. kasian guru dan bu SM telah di fitnah,Sri Mulyani Indrawati,2025-09-05T11:28:10Z
Jadi netizen yg pinter dikit... jangan langsung percaya dg berita di medsos....,Sri Mulyani Indrawati,2025-09-05T04:50:34Z
Tolong sertakan video yg asli jika yg ini memang hoax,Sri Mulyani Indrawati,2025-09-05T02:03:30Z
Video pidato asli nya ada ?,Sri Mulyani Indrawati,2025-09-05T01:53:55Z
"Dari movement, suara Dan ekspresi, vidio ini AI",Sri Mulyani Indrawati,2025-09-05T00:34:27Z
"Yang jadi beban itu bukan gurunya tapi keluarganya, anaknya kerja nggak dapat tunjangan, istrinya dapat tunjangan, gitu",Sri Mulyani Indrawati,2025-09-04T17:53:16Z
Guru itu di Gajih sama Uang Rakyat!!! Bukan Sama Negara Buuuu,Sri Mulyani Indrawati,2025-09-04T13:27:13Z
Lihat lah guru honorer dikalangan sekolah negeri atau swasta yg udah mengabdi bertahun tahun dengan gaji 300 rb perbulan nya......,Sri Mulyani Indrawati,2025-09-03T05:09:22Z
video AI itu,Sri Mulyani Indrawati,2025-09-02T09:49:28Z
"🙏🙏🙏🙏 BUKTIKAN KALAU MEMANG  VIDEO TERSEBUT TELAH DI EDIT/FAKE. TUNJUKAN  KEPADA KAMI APA PEMBICARAAN/VIDEO ASLINYA SAAT BILANG BEBAN  NEGARA. Logika nya kalau di edit  menjadi kata beban,, lantas kalimat sebenarnya apa donk?? Kenapa gak di publikasikan? Yang di ucap hanya alesan alesan saja. Hoaks lah, teknologi AI lah, perhatikan dengan seksama lah. KAMI TIDAK PERLU PENYANGKALAN YANG MENCLA MENCLE/BASA BASI. KAMI PERLU BUKTI. Jikalau kalian semua menyangkal, tolong sertakan video aslinya. Mulai dari gerakan mulut, suara, gerak gerik dan kalau perlu beberapa saksi disana yang mendengarkan langsung saat pidato ibu tersebut. JANGAN MENYANGKAL ATAU HALUS NYA KLARIFIKASI TAPI TANPA STATEMENT BUKTI VIDEO ASLINYA. 

JANGAN KEBANYAKAN BLA BLA BLA KALIAN SEMUA. MUNAFIK. UDAH SALAH BUKAN NYA MINTA MAAF MALAH MEMBELA DIRI. 

BUKTIKAN KALAU KALIAN MEMANG TIDAK DEMIKIAN/TIDAK BERSALAH !!! KAMI MASYARAKAT & GURU2 PERLU BUKTI. BUKAN BLA BLA BLA. 

Kalau merasa bicara demikian,,, sadar diri Bu/sadar diri kalian sendiri saja. jika kalian orang yang beragama. minta maaf. Udah salah gak mau minta maaf. malah ngeles🙏🙏🙏🙏",Sri Mulyani Indrawati,2025-09-02T09:05:52Z
hati hati sekarang banyak video hoax dan provokatip,Sri Mulyani Indrawati,2025-09-02T08:50:22Z
😂😂😂😅😅😅😅😅,Sri Mulyani Indrawati,2025-09-02T03:50:20Z
Woy kalau kita ngga ada guru ngga muking kita bisa sepeti ini,Sri Mulyani Indrawati,2025-09-02T00:47:16Z
Padahal sudah jelas video itu HOAX hasil dari AI. Tapi kok orang2 disini???,Sri Mulyani Indrawati,2025-09-01T20:21:56Z
"Dalam ilmu.keuangan juga akunting, sewaktu menyusun laporan keuangan maupun neraca, biaya biaya atau pengeluaran biada disebut BEBAN.",Sri Mulyani Indrawati,2025-09-01T19:44:42Z
Nah looo ternyata kemakan fitnah???,Sri Mulyani Indrawati,2025-09-01T17:57:03Z
Ini Hoaks dia nggak ada bilang seperti itu . Jahat nih yang buat seperti itu .,Sri Mulyani Indrawati,2025-09-01T17:30:19Z
Parah ni orang masa guru di jadikan beban negara.. Kalau guru nda da orang pada bodok,Sri Mulyani Indrawati,2025-09-01T15:37:23Z
kalau benar yg di katakan Ra due utek....anda jadi Mentri karena Guru...,Sri Mulyani Indrawati,2025-09-01T11:31:12Z
Berita Hoax...,Sri Mulyani Indrawati,2025-09-01T07:25:03Z
Ayuh  demo  pak  guru  kita  lempar  batu  sama   iru  yg  ngomong  guru  beban  negaraa  lempar  batu   pak  guruku   DPR  makan  uang  rakyat,Sri Mulyani Indrawati,2025-09-01T06:05:47Z
DPR  jangan  di  tobos  nanti  lagi   persiden  aja  yg  di  toblos  dibubarkan  aja  DPR,Sri Mulyani Indrawati,2025-09-01T06:01:53Z
Wala  kamu kalau  nggaada  guru  kamu  ngga  jadi  DPR  awalnya  guru  bisa baca tulis  karena  guru sri mulyani  gimana  DPR  banyak  makan  uang rakyat,Sri Mulyani Indrawati,2025-09-01T05:59:30Z
DPR yg merusak rakyat .makan makan uang rakyat,Sri Mulyani Indrawati,2025-09-01T05:52:03Z
Itu Guru nya sakit hati bgt udah ngajarin tapi durhaka sama gurunya sendiri,Sri Mulyani Indrawati,2025-09-01T03:04:05Z
"klo kalimat tersebut tidak diucapkan, sebenarnya kalimat apa yg diucapkan sri mulyani.",Sri Mulyani Indrawati,2025-09-01T02:22:12Z
mungkin yang dimaksud guru merupakan tanggungan negara. tapi keliru ngomongnya. harusnya dia merevisi perkataannya,Sri Mulyani Indrawati,2025-09-01T02:08:35Z
"Nah ini mentri harus diganti/harus di non aktipkan, sudah terlalu lama menjabat jadi begini nih kacauu",Sri Mulyani Indrawati,2025-09-01T01:22:27Z
Pevat sri mulyani,Sri Mulyani Indrawati,2025-09-01T00:20:56Z
"Gak mungkin juga seorang menteri 
Sampe ngucap Guru beban negara.
Semoga yg bikin berita hoax cepat di tindak. Bikin resah dan menimbulkan perpecahan",Sri Mulyani Indrawati,2025-08-31T23:50:18Z
Lu tanpa jasa guru ga bisa apah2 dan ilmu2 yang lu dpt skrng itu karna jasa guru...gua pernah jadi guru lu dan lu ga tau perjuangn seorng guru mendidik murid2nya sperti apah,Sri Mulyani Indrawati,2025-08-31T23:46:35Z
"Haha ini udah PELECEHAN PUBLIK, HEY MULYANI EMANG KO PINTAR GITU TANPA GURU",Sri Mulyani Indrawati,2025-08-31T14:43:43Z
"Kami guru berharap siswa mnjdi org cerdas dn mnjdi Aset negara, kalian hrs bersabar hai siswaku ....mrk mnganggp kami beban negara..biarlh gaji kecil tuk mndidikmu, yg penting kalian mndapat ilmu tuk dirimu dnasa depanmu, jgn biarkn dirimu terluka akibat mmbela kami, jauh terpnting kalian bs mnjdi pengganti mnjdi pengelola negara ini kelak , kamu LBH penting dari kami guru yg dh tua ini...merdeka...",Sri Mulyani Indrawati,2025-08-31T14:27:40Z
MENCARI PEMBENARAN DIRI,Sri Mulyani Indrawati,2025-08-31T09:34:30Z
"UNTUK MEMBUKTIKAN HOAX ATAU BUKAN YANG HADIR DIACARA TERSEBUT SURUH ANGKAT BICARA...
KALAU VIDIONYA HOAX...YANG ASLI YANG MANA???",Sri Mulyani Indrawati,2025-08-31T07:23:03Z
"Anjig ini berusaha mengelak.. maka nya hati KL mengucab kata""",Sri Mulyani Indrawati,2025-08-31T05:27:55Z
Bahaya mmg AI,Sri Mulyani Indrawati,2025-08-31T05:08:20Z
"Lu bisa pintar dari siapa, kali bukan dari guru",Sri Mulyani Indrawati,2025-08-31T03:45:35Z
masa sebanyak orang yg hadir di forum itu tidak ada yg merekam... tak ada video lain,Sri Mulyani Indrawati,2025-08-31T03:43:58Z
Tanpa ad guru kamu ga jadi seperti itu....,Sri Mulyani Indrawati,2025-08-31T03:23:34Z
Sia beban negaramah,Sri Mulyani Indrawati,2025-08-31T02:55:45Z
Aplikasi Ai ituu sangat meresahkan ...kita TDK bisa membedakan mana yg benarr dn salahhh,Sri Mulyani Indrawati,2025-08-31T02:21:25Z
"Indonesia lagi di kerjain gaes, dan kita semua tertipu oleh kekuatan hitam yg tak terlihat.",Sri Mulyani Indrawati,2025-08-31T02:19:53Z
Editan AI 😂,Sri Mulyani Indrawati,2025-08-31T01:44:48Z
Itu AI,Sri Mulyani Indrawati,2025-08-31T01:36:57Z
"Menkeu Sri Mulyani yang menyiksa rakyat kecil dengan pajak. Sementara orang kaya  konglomerat dan Anggota DPR diringankan pajaknya. Bahkan bebas pajak.
Benar2 biadaaaaab..!!!",Sri Mulyani Indrawati,2025-08-31T01:31:14Z
Palak kau hoaxs... Kmu koruptor saling tolong menolong 😢,Sri Mulyani Indrawati,2025-08-31T01:13:58Z
Mana video yg aslinya,Sri Mulyani Indrawati,2025-08-31T00:52:08Z
Pengurusnya beban rakyat berarti,Sri Mulyani Indrawati,2025-08-30T23:44:07Z
Yang disebut beban negara itu Sri Mulyani 😊😂,Sri Mulyani Indrawati,2025-08-30T23:07:44Z
"Sahroni, eko, uya…. Udah!
hmm…😅",Sri Mulyani Indrawati,2025-08-30T23:03:06Z
Klo gak ad guru kau gak akan jadi mentri 😢,Sri Mulyani Indrawati,2025-08-30T23:02:38Z
"Klw guru beban negara dewan perampas hak rakyat, itu  tanggun jawap negar ibu yg terhormat",Sri Mulyani Indrawati,2025-08-30T23:00:37Z
Sri Mulyani kalo guru tidak ada kau tdk bisa jadi mentri,Sri Mulyani Indrawati,2025-08-30T16:29:01Z
NEXT ELU BEBAN NEGARA,Sri Mulyani Indrawati,2025-08-30T16:28:15Z
"Mangkanya sudah jelas2 negara ini masih Krisis ekonomi 
Eeehh seenaknya DPR menaikkan tunjangan sefantastis ituuuu",Sri Mulyani Indrawati,2025-08-30T16:24:52Z
Ratu pajak,Sri Mulyani Indrawati,2025-08-30T16:10:23Z
Trus mana video yg benernya yg mana???,Sri Mulyani Indrawati,2025-08-30T15:25:48Z
Hrs nya pejabt 2 itu role model utk rkayat..,Sri Mulyani Indrawati,2025-08-30T15:19:11Z
Srimulyani BEBAN RAKYAT,Sri Mulyani Indrawati,2025-08-30T14:56:03Z
Serang rumah',Sri Mulyani Indrawati,2025-08-30T14:01:44Z
Bu sri cuma salah ucap yang betul: pejabat dan DPR beban negara.,Sri Mulyani Indrawati,2025-08-30T03:38:03Z
Itu asli njir,Sri Mulyani Indrawati,2025-08-30T00:57:11Z
"Guru Beban Negara?
Guru adalah Pilar Utama Bagi Negara,Generasi Yg Pintar,Cerdas,Berakhlak,Jujur,Berempati,Dan Berbudi Luhur Karena Guru"" yg hebat

Kertika Jepang Di Bom Atom,Apakah kata pertama pemimipin jepang?
(Berapa Guru Yg Masih Ada,Berapa Insinyur,Berapa Profesor,yg masih tersisa?)

Negara Malaysia ketika tahun 1967 Meminta Guru"" yg ada di Indonesia untuk Mengajar di Malaysia,(88 Tahun yg lalu)Sekarang 2025 Malaysia Menjadi Negara yg lebih baik dari Negara Indonesia

Ada Apa Dengan Indonesia Hari ini?",Sri Mulyani Indrawati,2025-08-29T16:23:29Z
Haram bayar pajak,Sri Mulyani Indrawati,2025-08-29T14:58:51Z
Lah kalau ga ada guru sri mulyani emang g sekolah dulu,Sri Mulyani Indrawati,2025-08-29T14:43:09Z
"Semoga kita lebih teliti dan jeli 
Tidak mudah terpengaruh dg potongan² kalimat atau editan
Dari oknum yg tidak bertanggung jawab

Yg buat potongan/ edit video
Ini fitnah 
Perbuatan kejam

Karma itu nyata
Kalau si pembuat gak klarifikasi atas kesalahannya yg sengaja di buat 
Tunggu balasan dari sang maha pencipta",Sri Mulyani Indrawati,2025-08-29T14:20:47Z
Ai kadang sangat membahayakan,Sri Mulyani Indrawati,2025-08-29T13:51:41Z
"Ini lah jaman sekarang GURU ADALAH BEBAN NEGARA,lu pinter dr siapa,",Sri Mulyani Indrawati,2025-08-29T13:13:57Z
Turunkan gaji pegawai pajak. Samakan dengan asn yg lain,Sri Mulyani Indrawati,2025-09-02T02:54:33Z
Kebijakan t41,Sri Mulyani Indrawati,2025-09-02T01:15:02Z
Ngupil bayar gak sri,Sri Mulyani Indrawati,2025-08-31T17:43:42Z
Sudah terbukti sekarang akibat pajak brutal rakyat ngamuk,Sri Mulyani Indrawati,2025-08-31T07:39:43Z
stop bayar pjak..pjak buat rakyat smkin mndrita,Sri Mulyani Indrawati,2025-08-30T23:20:01Z
"ayo ramai2 jangan bayar pajak,😤",Sri Mulyani Indrawati,2025-08-29T16:00:40Z
"Orang inilah yg memeras kita dgn pajak yg besar, gaji besar tapi pajak juga besar sehingga sama saja dgn tidak naik gaji",Sri Mulyani Indrawati,2025-08-29T04:03:13Z
"Ya Allah buk
Jangan naek buk pajak.
Kami  wong cilik buk, gawe  mangan sehari hari pas pasan.
Sedih banget buk.",Sri Mulyani Indrawati,2025-08-28T04:15:17Z
"Bu Sri menkeu kita tau negara kaya raya
apakah tidak ada cara lain selain dinaikan pajak tinggi hingga gak mampu bayar.",Sri Mulyani Indrawati,2025-08-28T01:18:24Z
Biang kerok kegaduhan ekonomi,Sri Mulyani Indrawati,2025-08-27T23:53:46Z
Perlu ditunjuk si Sri ini jadi Menteri Keuangan seumur hidup. Bila perlu merangkap Dirjen Pajak dan Kakanwil pajak seluruh Indonesia. Horeeee,Sri Mulyani Indrawati,2025-08-27T21:55:55Z
Bu Sri ! Guru adalah beban negara.,Sri Mulyani Indrawati,2025-08-27T20:59:27Z
Baca aja gak lancar 😂,Sri Mulyani Indrawati,2025-08-27T19:46:11Z
Pejabat juga bayar pajak dong,Sri Mulyani Indrawati,2025-08-27T17:35:30Z
Najis liat mukanya sliweran terus,Sri Mulyani Indrawati,2025-08-27T17:28:35Z
"Pecat sehlgera sri mulyani, biang kegaduhan selama ini.",Sri Mulyani Indrawati,2025-08-27T13:06:06Z
Buat apa bayar pajak klo cuma mau di korupsi,Sri Mulyani Indrawati,2025-08-27T13:01:59Z
Membebani Negara,Sri Mulyani Indrawati,2025-08-27T11:20:45Z
Turunkan seri mulyani,Sri Mulyani Indrawati,2025-08-27T11:17:49Z
Org ini harus diberhentikan dan kasus bank century harus dibuka kembali,Sri Mulyani Indrawati,2025-08-27T10:52:58Z
Pasti soal pajak gk ada peringanan buat rakyat mala mebebani rakyat,Sri Mulyani Indrawati,2025-08-27T10:08:56Z
Copot dan usut harta kekayaan Sri muliani,Sri Mulyani Indrawati,2025-08-27T09:09:13Z
Yang ngomong bayar pajak gk tuh,Sri Mulyani Indrawati,2025-08-27T07:31:06Z
Mulyani pantekkkkkk,Sri Mulyani Indrawati,2025-08-27T07:26:28Z
Contoh pejabat pemeras rakyat dengan menggunakan kebijakannya untuk membayar hutang negara,Sri Mulyani Indrawati,2025-08-27T05:36:48Z
Menteri celeng,Sri Mulyani Indrawati,2025-08-27T05:13:06Z
Kabeh2 kok pajeki aee,Sri Mulyani Indrawati,2025-08-27T05:04:12Z
Sri mulyani fir aun fersi thn 2000,Sri Mulyani Indrawati,2025-08-27T04:47:09Z
Harusnya rakyat di bantu dengan hasil kekayaan yang melimpah ini malah diperas dengan banyak pajak yang mencekik.dasar menteri penjajah moga cepat di jemput malaikat maut.,Sri Mulyani Indrawati,2025-08-27T03:37:22Z
Stop bayar pajak,Sri Mulyani Indrawati,2025-08-27T02:05:50Z
Yg pajak pemerintah Hanya Rakyat menengah ke bawah. Kalau pejabat bebas pajak. Sri kantil itu otak nya. Harus turun Harus di ganti.,Sri Mulyani Indrawati,2025-08-26T22:42:57Z
"Sri Mulyani tidak pekah terhadap rakyat, mungut pajak membabi buta terhadap rakyat,",Sri Mulyani Indrawati,2025-08-26T22:22:52Z
"Eh menkeu,  ambil tuh uang parkir jalanan yang ngak jelas kemana duitnya. Kreatif dikit kenapa. Atau lu takut sama tukang parkir jalanan. 
Bagusnya di pecat ni orang  ngak becus kerja",Sri Mulyani Indrawati,2025-08-26T20:11:57Z
Mentri penghancur ekonomi indonesia,Sri Mulyani Indrawati,2025-08-26T17:54:52Z
KA YG KENYANG,Sri Mulyani Indrawati,2025-08-26T17:15:52Z
Bajingan ini terus membuat pajak untuk rakyat Indonesia. Gak usah bayar pajak ayoo rakyat Indonesia lawan bajingan ini,Sri Mulyani Indrawati,2025-08-26T15:29:12Z
Mundur saja  bu,Sri Mulyani Indrawati,2025-08-26T14:04:53Z
Ngantuk,Sri Mulyani Indrawati,2025-08-26T13:08:05Z
"Hai,,,srimulyani,,,,kentut nggk di pajaki????",Sri Mulyani Indrawati,2025-08-26T12:56:36Z
Harusnya diganti Mentri keuangan biar rakyat nggak dicekik pajak.,Sri Mulyani Indrawati,2025-08-26T12:07:38Z
Srimulyani semoga cepat dilengserkan nanti rakyat dicekik berbagai pajak.Apbn jangan pemborosan apalagi suka hutang nanti rakyat diperas habis 2an.elit politik yg menikmati pajak rakyat yg sengsara,Sri Mulyani Indrawati,2025-08-26T12:06:05Z
Tukang pajak tapi nggak bisa  meredam korupsi,Sri Mulyani Indrawati,2025-08-26T08:35:59Z
Tukang garong.,Sri Mulyani Indrawati,2025-08-26T07:45:45Z
Hhh  buat  bayar  hutang  yg jelas,Sri Mulyani Indrawati,2025-08-26T06:00:52Z
Pintarnya hanya siksa rakyat aja ini ibu,Sri Mulyani Indrawati,2025-08-26T05:40:45Z
Kita rame2 gak usah bayar pajak pbb😊,Sri Mulyani Indrawati,2025-08-26T05:25:17Z
Copot aja sri mulyani ngomong aja nggak jelas,Sri Mulyani Indrawati,2025-08-25T23:07:07Z
Wanita iblis kau 🎉,Sri Mulyani Indrawati,2025-08-25T18:10:47Z
Adili srimulyono,Sri Mulyani Indrawati,2025-08-25T17:59:36Z
Srimulyono,Sri Mulyani Indrawati,2025-08-25T17:59:22Z
"Uang pajak itu adalah uang haram,semoga yang mengutip uang pajak itu semoga betul2 di haramkan Allah dan merek2 yang memakan uang pajak itu diyaumil mansyar nnti merek akan merasakan Azab dari Allah, Aamiin 🤲",Sri Mulyani Indrawati,2025-08-25T17:40:32Z
Wanita ini kalo sudah ngomong mulutnya berbusa,Sri Mulyani Indrawati,2025-08-25T17:33:35Z
wes ra usah bayar,Sri Mulyani Indrawati,2025-08-25T17:12:18Z
Sri muloani kalo kmu datang kebatam kamu da habis kena gampar,Sri Mulyani Indrawati,2025-08-25T16:40:45Z
Kalau kena kolplein tarik jurus Slamat,Sri Mulyani Indrawati,2025-08-25T16:39:08Z
Turun aj lH lappet,Sri Mulyani Indrawati,2025-08-25T16:36:46Z
Asik ada tambahan dana lagi buat anggota DPR agar bisa joget2 lagi,Sri Mulyani Indrawati,2025-08-25T15:27:25Z
"sekecewa ini kah rakyat kepada wakilnya, mereka di gaji besar oleh negara untuk memeras rakyat😢😢",Sri Mulyani Indrawati,2025-08-25T15:17:57Z
Belum pernah di gigit orang edan ya Sri?😅😅 Yg kurup tu urusi bukn rakyat yg kau laciti dgn berbagai pajak itu ini.,Sri Mulyani Indrawati,2025-08-25T14:12:11Z
Tidak  ada bantuan pajak aza yg di omongin bikin emosi,Sri Mulyani Indrawati,2025-08-25T13:50:42Z
Udah mundur aja selalu keuntungan kau pikirkan makanya semua kau pajakin,Sri Mulyani Indrawati,2025-08-25T13:28:39Z
Suruh ke tempat demo dia biar masyarakat puas,Sri Mulyani Indrawati,2025-08-25T13:21:34Z
Biang kerok kekejaman penindasan rakyat sri mulyani menteri paling kejam penarik pajak tempat nya dineraka semoga Allah mengadzab,Sri Mulyani Indrawati,2025-08-25T13:20:15Z
Udahmundur ja lah rakyat dah pusing tiap saat pajak naik trs bukan buat rakyat buat naikin gaji DPR  dan uang hasil sitaan uang koruptor juga ga jelas  kemna,Sri Mulyani Indrawati,2025-08-25T13:02:37Z
Ibu mentri mafia pajak🤣🤣🤣,Sri Mulyani Indrawati,2025-08-25T12:04:09Z
Mulut menjijikkan..setiap nongol pajak2 yg dibahas. Pemeras rakyat,Sri Mulyani Indrawati,2025-08-25T11:27:30Z
Kalau demo ga didenger kita semua jangan bayar pajak biar pemerintah ngerasain,Sri Mulyani Indrawati,2025-08-25T09:12:07Z
Mau lihat tikus betina yg sebenarnya ni mukanya,Sri Mulyani Indrawati,2025-08-25T08:34:06Z
"Otak nya pajak aja ,urus lah keuangan negara secara baik dan bijaksana",Sri Mulyani Indrawati,2025-08-25T05:09:10Z
Orangini oteng oteng negara harus disingkirkan,Sri Mulyani Indrawati,2025-08-25T03:41:49Z
"Masalahnya korupsi terlalu marak Bu , tolong KPD anggota DPR  jgn  banyak kurupsi",Sri Mulyani Indrawati,2025-08-25T02:37:16Z
Pajak sebetulnya,Sri Mulyani Indrawati,2025-08-25T02:35:30Z
Sri molyane Duwet terus maunya.kapan mekiririn rakyatnya bu kalau urusan duwit memang nmrsatusampeyanbu,Sri Mulyani Indrawati,2025-08-25T00:50:49Z
Sripecatttttr,Sri Mulyani Indrawati,2025-08-24T19:10:50Z
Ngomong apa sih lu,Sri Mulyani Indrawati,2025-08-24T18:43:20Z
Perempuan gak sadar diri kalau dirinya gagal menjadi pesuruh rakyat yg benar,Sri Mulyani Indrawati,2025-08-24T18:07:42Z
"BANYAK NGOMONG AJA NI,, DIKIT2 PAJAK UDAH MENTAL PENJAJAH,,, ANGGOTA DRP DIBAYARKAN PAJAKNYA,,,MENTERI DONGO",Sri Mulyani Indrawati,2025-08-24T17:53:04Z
